Entity,Code,Day,"Cumulative excess deaths per 100,000 people (central estimate)","Cumulative excess deaths per 100,000 people (95% CI, lower bound)","Cumulative excess deaths per 100,000 people (95% CI, upper bound)","Total confirmed deaths due to COVID-19 per 100,000 people"
Sweden,SWE,2022-02-21,124.853516,124.853516,124.853516,164.40787
Sweden,SWE,2022-02-28,124.72449,124.72449,124.72449,167.47823
Sweden,SWE,2022-03-07,123.84016,123.84016,123.84016,170.0623
Sweden,SWE,2022-03-14,123.00512,123.00512,123.00512,172.03612
Sweden,SWE,2022-03-21,122.831726,122.831726,122.831726,174.01945
Sweden,SWE,2022-03-28,122.38572,122.38572,122.38572,175.58325
Sweden,SWE,2022-04-04,122.47395,122.47395,122.47395,176.70842
Sweden,SWE,2022-04-11,121.82205,121.82205,121.82205,177.86218
Sweden,SWE,2022-04-18,120.95972,120.95972,120.95972,178.5964
Sweden,SWE,2022-04-25,120.66139,120.66139,120.66139,179.31155
Sweden,SWE,2022-05-02,121.218475,121.218475,121.218475,179.79785
Sweden,SWE,2022-05-09,121.67223,121.67223,121.67223,180.27463
Sweden,SWE,2022-05-16,123.180084,123.180084,123.180084,180.67511
Sweden,SWE,2022-05-23,123.641426,123.641426,123.641426,181.11372
Sweden,SWE,2022-05-30,124.316246,124.316246,124.316246,181.37119
Sweden,SWE,2022-06-06,124.84413,124.84413,124.84413,181.6191
Sweden,SWE,2022-06-13,125.8365,125.8365,125.8365,181.81934
Sweden,SWE,2022-06-20,127.19477,127.19477,127.19477,182.09587
Sweden,SWE,2022-06-27,128.57732,128.57732,128.57732,182.401
Sweden,SWE,2022-07-04,129.5149,129.5149,129.5149,182.76334
Sweden,SWE,2022-07-11,129.51175,129.51175,129.51175,183.34499
Sweden,SWE,2022-07-18,131.05373,131.05373,131.05373,183.90758
Sweden,SWE,2022-07-25,132.39664,132.39664,132.39664,184.95647
Sweden,SWE,2022-08-01,133.74335,133.74335,133.74335,185.87186
Sweden,SWE,2022-08-08,136.09334,136.09334,136.09334,186.94934
Sweden,SWE,2022-08-15,138.3675,138.3675,138.3675,188.0459
Sweden,SWE,2022-08-22,139.68234,139.68234,139.68234,189.33318
Sweden,SWE,2022-08-29,139.72395,139.72395,139.72395,190.21996
Sweden,SWE,2022-09-05,140.53773,140.53773,140.53773,191.15442
Sweden,SWE,2022-09-12,142.66022,142.66022,142.66022,191.93631
Sweden,SWE,2022-09-19,144.62915,144.62915,144.62915,192.84216
Sweden,SWE,2022-09-26,146.69362,146.69362,146.69362,193.75755
Sweden,SWE,2022-10-03,148.19711,148.19711,148.19711,194.68248
Sweden,SWE,2022-10-10,149.04047,149.04047,149.04047,195.61694
Sweden,SWE,2022-10-17,149.58618,149.58618,149.58618,196.48465
Sweden,SWE,2022-10-24,149.94989,149.94989,149.94989,197.35237
Sweden,SWE,2022-10-31,149.70749,149.70749,149.70749,198.201
Sweden,SWE,2022-11-07,150.39046,150.39046,150.39046,198.85895
Sweden,SWE,2022-11-14,151.45448,151.45448,151.45448,199.75526
Sweden,SWE,2022-11-21,153.48161,153.48161,153.48161,200.58484
Sweden,SWE,2022-11-28,154.56746,154.56746,154.56746,201.47162
Sweden,SWE,2022-12-05,156.87233,156.87233,156.87233,202.50143
Sweden,SWE,2022-12-12,161.8547,161.8547,161.8547,204.00801
Sweden,SWE,2022-12-19,167.4722,167.4722,167.4722,206.36324
Sweden,SWE,2022-12-26,172.82048,172.82048,172.82048,209.80548
Sweden,SWE,2023-01-02,177.66638,177.66638,177.66638,213.33356
Sweden,SWE,2023-01-09,180.33965,180.33965,180.33965,217.17628
Sweden,SWE,2023-01-16,181.83118,181.83118,181.83118,220.05595
Sweden,SWE,2023-01-23,182.20097,182.20097,182.20097,222.24907
Sweden,SWE,2023-01-30,182.24896,182.24896,182.24896,223.63168
Sweden,SWE,2023-02-06,182.01558,182.01558,182.01558,224.55661
Sweden,SWE,2023-02-13,181.09967,181.09967,181.09967,225.22409
Sweden,SWE,2023-02-20,179.77144,179.77144,179.77144,225.70085
Sweden,SWE,2023-02-27,178.9699,178.9699,178.9699,226.0632
Sweden,SWE,2023-03-06,178.96005,178.96005,178.96005,226.5495
Sweden,SWE,2023-03-13,178.61086,178.61086,178.61086,226.82602
Sweden,SWE,2023-03-20,178.68634,178.68634,178.68634,227.14069
Sweden,SWE,2023-03-27,178.6276,178.6276,178.6276,227.17883
Sweden,SWE,2023-04-03,178.40446,178.40446,178.40446,227.69373
Sweden,SWE,2023-04-10,179.10956,179.10956,179.10956,228.14189
Sweden,SWE,2023-04-17,179.98338,179.98338,179.98338,228.62819
Sweden,SWE,2023-04-24,181.13968,181.13968,181.13968,229.15263
Sweden,SWE,2023-05-01,181.9134,181.9134,181.9134,229.82011
Sweden,SWE,2023-05-08,182.10036,182.10036,182.10036,230.5734
Sweden,SWE,2023-05-15,183.42673,183.42673,183.42673,231.279
Sweden,SWE,2023-05-22,183.8772,183.8772,183.8772,231.90834
Sweden,SWE,2023-05-29,184.63783,184.63783,184.63783,232.49953
Sweden,SWE,2023-06-05,186.00325,186.00325,186.00325,232.95723
Sweden,SWE,2023-06-12,187.10324,187.10324,187.10324,233.31003
Sweden,SWE,2023-06-19,188.19945,188.19945,188.19945,233.72958
Sweden,SWE,2023-06-26,188.35872,188.35872,188.35872,234.0061
Sweden,SWE,2023-07-03,188.57639,188.57639,188.57639,234.23495
Sweden,SWE,2023-07-10,188.49792,188.49792,188.49792,234.45427
Sweden,SWE,2023-07-17,188.4005,188.4005,188.4005,234.72125
Sweden,SWE,2023-07-24,189.08038,189.08038,189.08038,234.83568
Sweden,SWE,2023-07-31,188.99432,188.99432,188.99432,235.03592
Sweden,SWE,2023-08-07,189.70018,189.70018,189.70018,235.16942
Sweden,SWE,2023-08-14,190.54822,190.54822,190.54822,235.23616
Sweden,SWE,2023-08-21,191.34695,191.34695,191.34695,235.35059
Sweden,SWE,2023-08-28,191.05066,191.05066,191.05066,235.56036
Sweden,SWE,2023-09-04,192.9399,192.9399,192.9399,235.74153
Sweden,SWE,2023-09-11,193.58792,193.58792,193.58792,235.93224
Sweden,SWE,2023-09-18,194.72697,194.72697,194.72697,236.19923
Sweden,SWE,2023-09-25,195.17859,195.17859,195.17859,236.59018
Sweden,SWE,2023-10-02,195.69391,195.69391,195.69391,236.82857
Sweden,SWE,2023-10-09,197.88098,197.88098,197.88098,237.1909
Sweden,SWE,2023-10-16,199.82729,199.82729,199.82729,237.5151
Sweden,SWE,2023-10-23,201.93285,201.93285,201.93285,238.0014
Sweden,SWE,2023-10-30,205.04282,205.04282,205.04282,238.49724
Sweden,SWE,2023-11-06,207.6885,207.6885,207.6885,239.49844
Sweden,SWE,2023-11-13,210.88588,210.88588,210.88588,241.10992
Sweden,SWE,2023-11-20,215.16959,215.16959,215.16959,242.95023
Sweden,SWE,2023-11-27,218.63333,218.63333,218.63333,245.00986
Sweden,SWE,2023-12-04,221.29512,221.29512,221.29512,247.33647
Sweden,SWE,2023-12-11,225.6012,225.6012,225.6012,249.21494
Sweden,SWE,2023-12-18,230.00206,230.00206,230.00206,251.13153
Sweden,SWE,2023-12-25,233.29195,233.29195,233.29195,252.83835
Sweden,SWE,2024-01-01,234.99948,233.866,236.20482,254.45935
Sweden,SWE,2024-01-08,236.59998,234.22647,238.56268,255.55592
Sweden,SWE,2024-01-15,238.12508,234.87227,240.83572,256.7955
Sweden,SWE,2024-01-22,238.85536,235.09004,242.46346,257.5488
Sweden,SWE,2024-01-29,239.00487,234.38576,242.8956,258.07324
Sweden,SWE,2024-02-05,239.79623,234.22977,243.90096,258.55954
Sweden,SWE,2024-02-12,240.49165,233.6392,244.1377,258.89328
Sweden,SWE,2024-02-19,241.49916,232.2351,244.24475,259.16028
Sweden,SWE,2024-02-26,241.07545,231.33276,244.4752,259.41772
Sweden,SWE,2024-03-04,240.58919,230.5792,244.8264,259.58936
Sweden,SWE,2024-03-11,240.83961,229.70128,245.68576,259.6561
Sweden,SWE,2024-03-18,241.39363,228.70554,246.8242,259.78958
Sweden,SWE,2024-03-25,242.33298,227.6235,247.90155,259.87543
Sweden,SWE,2024-04-01,242.12569,226.09698,247.85814,259.90402
Sweden,SWE,2024-04-08,242.7853,224.84059,247.89665,259.98032
Sweden,SWE,2024-04-15,243.15569,223.33188,247.82861,260.01843
Sweden,SWE,2024-04-22,243.83975,222.6383,247.93108,260.04706
Sweden,SWE,2024-04-29,244.56511,222.31596,248.18123,260.05658
Sweden,SWE,2024-05-06,245.20355,221.94246,248.32709,260.1138
Sweden,SWE,2024-05-13,246.39911,221.80368,248.90466,260.1901
Sweden,SWE,2024-05-20,247.36963,221.52199,249.30081,260.25684
Sweden,SWE,2024-05-27,247.36555,221.08731,250.6505,260.32358
Sweden,SWE,2024-06-03,247.46495,220.2284,250.63377,260.3808
Sweden,SWE,2024-06-10,247.75443,219.31192,251.13095,260.4094
Sweden,SWE,2024-06-17,249.27559,219.07164,251.5306,260.44754
Switzerland,CHE,2020-01-06,0.0,0.0,0.0,0.0
Switzerland,CHE,2020-01-13,0.0,0.0,0.0,0.0
Switzerland,CHE,2020-01-20,0.0,0.0,0.0,0.0
Switzerland,CHE,2020-01-27,-0.39674827,-0.39674827,-0.39674827,0.0
Switzerland,CHE,2020-02-03,-1.4322875,-1.4322875,-1.4322875,0.0
Switzerland,CHE,2020-02-10,-2.6184669,-2.6184669,-2.6184669,0.0
Switzerland,CHE,2020-02-17,-3.9705412,-3.9705412,-3.9705412,0.0
Switzerland,CHE,2020-02-24,-5.9385495,-5.9385495,-5.9385495,0.0
Switzerland,CHE,2020-03-02,-7.005005,-7.005005,-7.005005,0.0
Switzerland,CHE,2020-03-09,-6.947951,-6.947951,-6.947951,0.022747487
Switzerland,CHE,2020-03-16,-4.7811704,-4.7811704,-4.7811704,0.22747487
Switzerland,CHE,2020-03-23,-0.8112837,-0.8112837,-0.8112837,1.239738
Switzerland,CHE,2020-03-30,5.7946167,5.7946167,5.7946167,3.810204
Switzerland,CHE,2020-04-06,10.483,10.483,10.483,8.120852
Switzerland,CHE,2020-04-13,14.46204,14.46204,14.46204,12.192653
Switzerland,CHE,2020-04-20,16.507545,16.507545,16.507545,15.104331
Switzerland,CHE,2020-04-27,16.72935,16.72935,16.72935,17.4132
Switzerland,CHE,2020-05-04,16.571312,16.571312,16.571312,18.493708
Switzerland,CHE,2020-05-11,16.310307,16.310307,16.310307,19.119263
Switzerland,CHE,2020-05-18,16.0882,16.0882,16.0882,19.346737
Switzerland,CHE,2020-05-25,15.477097,15.477097,15.477097,19.56284
Switzerland,CHE,2020-06-01,15.552457,15.552457,15.552457,19.608334
Switzerland,CHE,2020-06-08,15.685021,15.685021,15.685021,19.619707
Switzerland,CHE,2020-06-15,15.3874035,15.3874035,15.3874035,19.665203
Switzerland,CHE,2020-06-22,15.229366,15.229366,15.229366,19.676577
Switzerland,CHE,2020-06-29,15.071329,15.071329,15.071329,19.699324
Switzerland,CHE,2020-07-06,14.970497,14.970497,14.970497,19.72207
Switzerland,CHE,2020-07-13,13.723273,13.723273,13.723273,19.756193
Switzerland,CHE,2020-07-20,13.290651,13.290651,13.290651,19.801687
Switzerland,CHE,2020-07-27,14.523844,14.523844,14.523844,19.858557
Switzerland,CHE,2020-08-03,14.60378,14.60378,14.60378,19.915424
Switzerland,CHE,2020-08-10,15.358737,15.358737,15.358737,19.972294
Switzerland,CHE,2020-08-17,15.81165,15.81165,15.81165,20.029161
Switzerland,CHE,2020-08-24,15.880146,15.880146,15.880146,20.063284
Switzerland,CHE,2020-08-31,15.877707,15.877707,15.877707,20.120152
Switzerland,CHE,2020-09-07,16.62351,16.62351,16.62351,20.245264
Switzerland,CHE,2020-09-14,16.984896,16.984896,16.984896,20.472738
Switzerland,CHE,2020-09-21,17.405775,17.405775,17.405775,20.654718
Switzerland,CHE,2020-09-28,17.293503,17.293503,17.293503,20.791203
Switzerland,CHE,2020-10-05,18.329908,18.329908,18.329908,20.916315
Switzerland,CHE,2020-10-12,18.86062,18.86062,18.86062,21.098293
Switzerland,CHE,2020-10-19,21.748186,21.748186,21.748186,21.610113
Switzerland,CHE,2020-10-26,26.933111,26.933111,26.933111,23.100073
Switzerland,CHE,2020-11-02,36.248245,36.248245,36.248245,26.375711
Switzerland,CHE,2020-11-09,46.176624,46.176624,46.176624,32.41517
Switzerland,CHE,2020-11-16,56.33153,56.33153,56.33153,39.637497
Switzerland,CHE,2020-11-23,65.38123,65.38123,65.38123,46.85982
Switzerland,CHE,2020-11-30,75.364525,75.364525,75.364525,53.922916
Switzerland,CHE,2020-12-07,85.71851,85.71851,85.71851,60.963264
Switzerland,CHE,2020-12-14,95.25331,95.25331,95.25331,67.69652
Switzerland,CHE,2020-12-21,103.95521,103.95521,103.95521,74.86198
Switzerland,CHE,2020-12-28,111.13937,111.13937,111.13937,81.686226
Switzerland,CHE,2021-01-04,116.41313,116.41313,116.41313,88.21475
Switzerland,CHE,2021-01-11,120.176674,120.176674,120.176674,93.08272
Switzerland,CHE,2021-01-18,123.398674,123.398674,123.398674,97.59809
Switzerland,CHE,2021-01-25,125.2077,125.2077,125.2077,101.23769
Switzerland,CHE,2021-02-01,124.96117,124.96117,124.96117,104.24036
Switzerland,CHE,2021-02-08,124.075836,124.075836,124.075836,106.208015
Switzerland,CHE,2021-02-15,121.91864,121.91864,121.91864,107.641106
Switzerland,CHE,2021-02-22,119.91591,119.91591,119.91591,108.74436
Switzerland,CHE,2021-03-01,117.12562,117.12562,117.12562,109.5064
Switzerland,CHE,2021-03-08,115.259766,115.259766,115.259766,110.21157
Switzerland,CHE,2021-03-15,113.3962,113.3962,113.3962,111.064606
Switzerland,CHE,2021-03-22,112.56691,112.56691,112.56691,111.79253
Switzerland,CHE,2021-03-29,112.08771,112.08771,112.08771,112.4522
Switzerland,CHE,2021-04-05,111.60165,111.60165,111.60165,113.24837
Switzerland,CHE,2021-04-12,111.78374,111.78374,111.78374,113.99903
Switzerland,CHE,2021-04-19,112.02303,112.02303,112.02303,114.522224
Switzerland,CHE,2021-04-26,112.88015,112.88015,112.88015,115.113655
Switzerland,CHE,2021-05-03,112.74876,112.74876,112.74876,115.90982
Switzerland,CHE,2021-05-10,113.45027,113.45027,113.45027,116.41026
Switzerland,CHE,2021-05-17,113.61406,113.61406,113.61406,116.70598
Switzerland,CHE,2021-05-24,113.58792,113.58792,113.58792,117.12681
Switzerland,CHE,2021-05-31,114.28257,114.28257,114.28257,117.39978
Switzerland,CHE,2021-06-07,113.68439,113.68439,113.68439,117.60451
Switzerland,CHE,2021-06-14,114.379036,114.379036,114.379036,117.831985
Switzerland,CHE,2021-06-21,114.57486,114.57486,114.57486,117.97984
Switzerland,CHE,2021-06-28,114.54415,114.54415,114.54415,118.04808
Switzerland,CHE,2021-07-05,114.284615,114.284615,114.284615,118.10495
Switzerland,CHE,2021-07-12,114.27679,114.27679,114.27679,118.1277
Switzerland,CHE,2021-07-19,114.25523,114.25523,114.25523,118.16182
Switzerland,CHE,2021-07-26,113.927055,113.927055,113.927055,118.20731
Switzerland,CHE,2021-08-02,113.86888,113.86888,113.86888,118.33243
Switzerland,CHE,2021-08-09,115.586365,115.586365,115.586365,118.36655
Switzerland,CHE,2021-08-16,116.58305,116.58305,116.58305,118.52578
Switzerland,CHE,2021-08-23,117.30059,117.30059,117.30059,118.79875
Switzerland,CHE,2021-08-30,119.292656,119.292656,119.292656,119.2537
Switzerland,CHE,2021-09-06,121.24811,121.24811,121.24811,119.81101
Switzerland,CHE,2021-09-13,123.04796,123.04796,123.04796,120.42519
Switzerland,CHE,2021-09-20,124.17737,124.17737,124.17737,120.94839
Switzerland,CHE,2021-09-27,125.29762,125.29762,125.29762,121.41471
Switzerland,CHE,2021-10-04,125.30124,125.30124,125.30124,121.858284
Switzerland,CHE,2021-10-11,126.1103,126.1103,126.1103,122.1995
Switzerland,CHE,2021-10-18,127.23742,127.23742,127.23742,122.56346
Switzerland,CHE,2021-10-25,128.84506,128.84506,128.84506,122.9388
Switzerland,CHE,2021-11-01,129.6381,129.6381,129.6381,123.43924
Switzerland,CHE,2021-11-08,131.60957,131.60957,131.60957,123.76907
Switzerland,CHE,2021-11-15,134.35446,134.35446,134.35446,124.48563
Switzerland,CHE,2021-11-22,138.0581,138.0581,138.0581,125.33865
Switzerland,CHE,2021-11-29,142.52142,142.52142,142.52142,126.56702
Switzerland,CHE,2021-12-06,148.04419,148.04419,148.04419,128.47781
Switzerland,CHE,2021-12-13,152.62193,152.62193,152.62193,130.58195
Switzerland,CHE,2021-12-20,155.3508,155.3508,155.3508,132.79984
Switzerland,CHE,2021-12-27,158.36798,158.36798,158.36798,134.52864
Switzerland,CHE,2022-01-03,159.53587,159.53587,159.53587,136.06409
Switzerland,CHE,2022-01-10,160.18893,160.18893,160.18893,137.24696
Switzerland,CHE,2022-01-17,160.33478,160.33478,160.33478,138.33884
Switzerland,CHE,2022-01-24,160.62363,160.62363,160.62363,139.64682
Switzerland,CHE,2022-01-31,160.79044,160.79044,160.79044,140.70457
Switzerland,CHE,2022-02-07,160.60448,160.60448,160.60448,141.89882
Switzerland,CHE,2022-02-14,161.62938,161.62938,161.62938,143.10445
Switzerland,CHE,2022-02-21,161.16121,161.16121,161.16121,143.92336
Switzerland,CHE,2022-02-28,160.61484,160.61484,160.61484,144.86737
Switzerland,CHE,2022-03-07,161.08443,161.08443,161.08443,145.52705
Switzerland,CHE,2022-03-14,162.95212,162.95212,162.95212,146.25497
Switzerland,CHE,2022-03-21,165.48796,165.48796,165.48796,147.34685
Switzerland,CHE,2022-03-28,168.5684,168.5684,168.5684,148.35912
Switzerland,CHE,2022-04-04,170.46355,170.46355,170.46355,149.03017
Switzerland,CHE,2022-04-11,171.71112,171.71112,171.71112,149.64435
Switzerland,CHE,2022-04-18,173.37059,173.37059,173.37059,150.06517
Switzerland,CHE,2022-04-25,174.43512,174.43512,174.43512,150.42914
Switzerland,CHE,2022-05-02,174.85437,174.85437,174.85437,150.58836
Switzerland,CHE,2022-05-09,175.3171,175.3171,175.3171,150.81584
Switzerland,CHE,2022-05-16,176.60358,176.60358,176.60358,150.95232
Switzerland,CHE,2022-05-23,176.62468,176.62468,176.62468,151.0888
Switzerland,CHE,2022-05-30,177.16063,177.16063,177.16063,151.14568
Switzerland,CHE,2022-06-06,177.73091,177.73091,177.73091,151.23666
Switzerland,CHE,2022-06-13,180.2004,180.2004,180.2004,151.29353
Switzerland,CHE,2022-06-20,182.58293,182.58293,182.58293,151.38452
Switzerland,CHE,2022-06-27,184.36137,184.36137,184.36137,151.56651
Switzerland,CHE,2022-07-04,186.07118,186.07118,186.07118,151.75986
Switzerland,CHE,2022-07-11,188.08989,188.08989,188.08989,152.16931
Switzerland,CHE,2022-07-18,191.11311,191.11311,191.11311,152.53328
Switzerland,CHE,2022-07-25,194.66492,194.66492,194.66492,152.9086
Switzerland,CHE,2022-08-01,196.8621,196.8621,196.8621,153.37492
Switzerland,CHE,2022-08-08,198.85565,198.85565,198.85565,153.67065
Switzerland,CHE,2022-08-15,200.62038,200.62038,200.62038,153.88675
Switzerland,CHE,2022-08-22,202.35764,202.35764,202.35764,154.06873
Switzerland,CHE,2022-08-29,203.09265,203.09265,203.09265,154.20522
Switzerland,CHE,2022-09-05,204.1915,204.1915,204.1915,154.30757
Switzerland,CHE,2022-09-12,205.44366,205.44366,205.44366,154.40994
Switzerland,CHE,2022-09-19,205.59062,205.59062,205.59062,154.48956
Switzerland,CHE,2022-09-26,208.48572,208.48572,208.48572,154.62604
Switzerland,CHE,2022-10-03,210.40146,210.40146,210.40146,154.79665
Switzerland,CHE,2022-10-10,212.79085,212.79085,212.79085,154.96725
Switzerland,CHE,2022-10-17,214.18259,214.18259,214.18259,155.22885
Switzerland,CHE,2022-10-24,216.5125,216.5125,216.5125,155.58144
Switzerland,CHE,2022-10-31,218.17653,218.17653,218.17653,155.88853
Switzerland,CHE,2022-11-07,219.82913,219.82913,219.82913,156.13875
Switzerland,CHE,2022-11-14,221.58012,221.58012,221.58012,156.27524
Switzerland,CHE,2022-11-21,224.01527,224.01527,224.01527,156.51408
Switzerland,CHE,2022-11-28,226.62663,226.62663,226.62663,156.74156
Switzerland,CHE,2022-12-05,230.17157,230.17157,230.17157,156.95766
Switzerland,CHE,2022-12-12,234.32747,234.32747,234.32747,157.23064
Switzerland,CHE,2022-12-19,239.08287,239.08287,239.08287,157.52635
Switzerland,CHE,2022-12-26,242.47908,242.47908,242.47908,157.69696
Switzerland,CHE,2023-01-02,245.06715,245.06715,245.06715,157.91306
Switzerland,CHE,2023-01-09,245.92761,245.92761,245.92761,158.17465
Switzerland,CHE,2023-01-16,246.36096,246.36096,246.36096,158.33388
Switzerland,CHE,2023-01-23,246.4339,246.4339,246.4339,158.35663
Switzerland,CHE,2023-01-30,245.378,245.378,245.378,158.44762
Switzerland,CHE,2023-02-06,244.2668,244.2668,244.2668,158.52724
Switzerland,CHE,2023-02-13,243.53125,243.53125,243.53125,158.5841
Switzerland,CHE,2023-02-20,242.27512,242.27512,242.27512,158.6296
Switzerland,CHE,2023-02-27,241.15817,241.15817,241.15817,158.69785
Switzerland,CHE,2023-03-06,241.42331,241.42331,241.42331,158.73196
Switzerland,CHE,2023-03-13,242.03395,242.03395,242.03395,158.8002
Switzerland,CHE,2023-03-20,242.90088,242.90088,242.90088,158.86845
Switzerland,CHE,2023-03-27,243.46577,243.46577,243.46577,158.9822
Switzerland,CHE,2023-04-03,243.76065,243.76065,243.76065,159.08455
Switzerland,CHE,2023-04-10,244.80377,244.80377,244.80377,159.17554
Switzerland,CHE,2023-04-17,245.75536,245.75536,245.75536,159.20966
Switzerland,CHE,2023-04-24,247.78241,247.78241,247.78241,159.27791
Switzerland,CHE,2023-05-01,248.92392,248.92392,248.92392,159.34615
Switzerland,CHE,2023-05-08,249.49109,249.49109,249.49109,159.40302
Switzerland,CHE,2023-05-15,249.93242,249.93242,249.93242,159.5395
Switzerland,CHE,2023-05-22,250.28679,250.28679,250.28679,159.58499
Switzerland,CHE,2023-05-29,250.89285,250.89285,250.89285,159.60774
Switzerland,CHE,2023-06-05,251.6591,251.6591,251.6591,159.6305
Switzerland,CHE,2023-06-12,252.2423,252.2423,252.2423,159.65324
Switzerland,CHE,2023-06-19,252.52115,252.52115,252.52115,159.66461
Switzerland,CHE,2023-06-26,252.79086,252.79086,252.79086,159.67598
Switzerland,CHE,2023-07-03,252.60292,252.60292,252.60292,159.67598
Switzerland,CHE,2023-07-10,253.3646,253.3646,253.3646,159.68736
Switzerland,CHE,2023-07-17,253.80362,253.80362,253.80362,159.68736
Switzerland,CHE,2023-07-24,254.06189,254.06189,254.06189,159.69873
Switzerland,CHE,2023-07-31,254.77322,254.77322,254.77322,159.71011
Switzerland,CHE,2023-08-07,255.71567,255.71567,255.71567,159.73285
Switzerland,CHE,2023-08-14,258.07678,258.07678,258.07678,159.76697
Switzerland,CHE,2023-08-21,260.5592,260.5592,260.5592,159.76697
Switzerland,CHE,2023-08-28,261.51306,261.51306,261.51306,159.78972
Switzerland,CHE,2023-09-04,263.6202,263.6202,263.6202,159.82384
Switzerland,CHE,2023-09-11,264.50772,264.50772,264.50772,159.83522
Switzerland,CHE,2023-09-18,264.5532,264.5532,264.5532,159.8807
Switzerland,CHE,2023-09-25,264.82977,264.82977,264.82977,159.90346
Switzerland,CHE,2023-10-02,265.3855,265.3855,265.3855,159.94896
Switzerland,CHE,2023-10-09,266.16318,266.16318,266.16318,159.99445
Switzerland,CHE,2023-10-16,268.1399,268.1399,268.1399,160.05132
Switzerland,CHE,2023-10-23,270.62,270.62,270.62,160.11957
Switzerland,CHE,2023-10-30,272.6402,272.6402,272.6402,160.16505
Switzerland,CHE,2023-11-06,275.35828,275.35828,275.35828,160.19917
Switzerland,CHE,2023-11-13,278.6095,278.6095,278.6095,160.2788
Switzerland,CHE,2023-11-20,281.4466,281.4466,281.4466,160.4494
Switzerland,CHE,2023-11-27,284.68866,284.68866,284.68866,160.60863
Switzerland,CHE,2023-12-04,287.9948,287.9948,287.9948,160.76787
Switzerland,CHE,2023-12-11,290.6992,290.6992,290.6992,160.9271
Switzerland,CHE,2023-12-18,292.85895,292.85895,292.85895,161.06358
Switzerland,CHE,2023-12-25,294.23157,294.23157,294.23157,161.15457
Switzerland,CHE,2024-01-01,294.8647,294.8647,294.8647,161.16594
Switzerland,CHE,2024-01-08,295.66943,295.66943,295.66943,161.16594
Switzerland,CHE,2024-01-15,295.79535,295.79535,295.79535,161.16594
Switzerland,CHE,2024-01-22,296.25876,296.25876,296.25876,161.16594
Switzerland,CHE,2024-01-29,295.62766,295.62766,295.62766,161.16594
Switzerland,CHE,2024-02-05,295.71924,295.71924,295.71924,161.16594
Switzerland,CHE,2024-02-12,295.00803,295.00803,295.00803,161.16594
Switzerland,CHE,2024-02-19,294.55426,294.55426,294.55426,161.16594
Switzerland,CHE,2024-02-26,293.43878,293.43878,293.43878,161.16594
Switzerland,CHE,2024-03-04,292.91595,292.91595,292.91595,161.16594
Switzerland,CHE,2024-03-11,293.09332,293.09332,293.09332,161.16594
Switzerland,CHE,2024-03-18,292.01675,292.01675,292.01675,161.16594
Switzerland,CHE,2024-03-25,291.30173,291.30173,291.30173,161.16594
Switzerland,CHE,2024-04-01,290.7972,290.7972,290.7972,161.16594
Switzerland,CHE,2024-04-08,291.21252,291.21252,291.21252,161.16594
Switzerland,CHE,2024-04-15,291.44482,291.44482,291.44482,161.16594
Switzerland,CHE,2024-04-22,292.66104,292.66104,292.66104,161.16594
Switzerland,CHE,2024-04-29,293.3235,293.3235,293.3235,161.16594
Switzerland,CHE,2024-05-06,293.17136,293.17136,293.17136,161.16594
Switzerland,CHE,2024-05-13,294.96838,292.7025,294.96838,161.16594
Switzerland,CHE,2024-05-20,296.81686,292.11832,296.81686,161.16594
Switzerland,CHE,2024-05-27,298.14267,291.01303,298.14267,161.16594
Switzerland,CHE,2024-06-03,298.29437,290.19592,298.29437,161.16594
Switzerland,CHE,2024-06-10,298.754,289.11795,298.754,161.16594
Switzerland,CHE,2024-06-17,299.07022,288.57288,299.07022,161.16594
Syria,SYR,2020-01-06,0.02868443,-0.50454223,0.75129646,0.0
Syria,SYR,2020-01-13,0.050632533,-0.75496745,1.1234502,0.0
Syria,SYR,2020-01-20,0.09116357,-1.0464983,1.5357405,0.0
Syria,SYR,2020-01-27,0.15417898,-1.2978746,1.9639918,0.0
Syria,SYR,2020-02-03,0.13180523,-1.4821789,2.4111142,0.0
Syria,SYR,2020-02-10,0.09699025,-1.8119584,2.8264713,0.0
Syria,SYR,2020-02-17,0.07117911,-2.4356227,3.53062,0.0
Syria,SYR,2020-02-24,0.11369351,-2.838525,3.8637314,0.0
Syria,SYR,2020-03-02,-0.02788259,-3.4642055,4.3863177,0.0
Syria,SYR,2020-03-09,-0.2511558,-3.7830827,4.794116,0.0
Syria,SYR,2020-03-16,-0.51604575,-4.045494,5.6626425,0.0
Syria,SYR,2020-03-23,-0.36585337,-5.0253167,6.3607316,0.0
Syria,SYR,2020-03-30,-0.14651355,-5.5082645,7.898533,0.0
Syria,SYR,2020-04-06,0.21793447,-5.9265413,8.615075,0.008903859
Syria,SYR,2020-04-13,0.4516999,-6.769617,8.977023,0.008903859
Syria,SYR,2020-04-20,0.62847304,-7.57908,10.226965,0.008903859
Syria,SYR,2020-04-27,0.88587666,-8.378314,11.971034,0.013355789
Syria,SYR,2020-05-04,1.1336663,-8.860415,13.124313,0.013355789
Syria,SYR,2020-05-11,1.578898,-9.123657,13.8997135,0.013355789
Syria,SYR,2020-05-18,2.051434,-9.533727,15.578197,0.013355789
Syria,SYR,2020-05-25,2.388717,-9.551444,18.353594,0.017807718
Syria,SYR,2020-06-01,2.6707633,-9.471023,21.007431,0.017807718
